,Minisector,Lap,Compound,TyreLife,Speed,Distance,Piting,TrackStatus,Driver,LapTime,Speed-1
143,3,3,1,3.0,136.62244897959184,13799.28611111112,0.0,0.0,6,149.145,163.76543209876544
144,3,3,0,3.0,131.83,13795.605000000009,0.0,0.0,0,139.228,139.80208333333334
145,3,3,0,3.0,166.45679012345678,13796.716111111118,0.0,0.0,4,123.167,165.9878048780488
146,3,3,0,3.0,166.9375,13797.363888888898,0.0,0.0,8,133.955,152.8068181818182
147,3,3,0,3.0,178.02702702702703,13796.055277777785,0.0,0.0,9,128.88,152.125
148,4,3,1,3.0,106.984,14224.96611111112,0.0,0.0,3,138.312,127.9326923076923
149,4,3,1,3.0,84.42405063291139,14223.99583333334,0.0,0.0,6,149.145,136.62244897959184
150,4,3,0,3.0,110.04098360655738,14224.285000000009,0.0,0.0,0,139.228,131.83
151,4,3,0,3.0,150.0,14225.24361111112,0.0,0.0,4,123.167,166.45679012345678
152,4,3,0,3.0,120.38738738738739,14224.935555555563,0.0,0.0,8,133.955,166.9375
153,4,3,0,3.0,148.06666666666666,14220.345833333342,0.0,0.0,9,128.88,178.02702702702703
154,5,3,1,3.0,143.45652173913044,14645.907777777786,0.0,0.0,3,138.312,106.984
155,5,3,1,3.0,125.79245283018868,14648.486944444452,0.0,0.0,6,149.145,84.42405063291139
156,5,3,0,3.0,132.4950495049505,14647.909166666675,0.0,0.0,0,139.228,110.04098360655738
157,5,3,0,3.0,123.72222222222223,14647.976388888897,0.0,0.0,4,123.167,150.0
158,5,3,0,3.0,137.5,14649.340277777786,0.0,0.0,8,133.955,120.38738738738739
159,5,3,0,3.0,193.42028985507247,14643.160277777786,0.0,0.0,9,128.88,148.06666666666666
160,6,3,1,3.0,168.7594936708861,15073.975833333341,0.0,0.0,3,138.312,143.45652173913044
161,6,3,1,3.0,120.7090909090909,15074.252222222229,0.0,0.0,6,149.145,125.79245283018868
162,6,3,0,3.0,159.0120481927711,15070.41861111112,0.0,0.0,0,139.228,132.4950495049505
163,6,3,0,3.0,214.05,15066.003333333341,0.0,0.0,4,123.167,123.72222222222223
164,6,3,0,3.0,185.63888888888889,15069.343611111119,0.0,0.0,8,133.955,137.5
165,6,3,0,3.0,242.83636363636364,15071.594166666673,0.0,0.0,9,128.88,193.42028985507247
166,7,3,1,3.0,104.08527131782945,15496.969166666675,0.0,0.0,3,138.312,168.7594936708861
167,7,3,1,3.0,92.60689655172413,15498.256388888894,0.0,0.0,6,149.145,120.7090909090909
168,7,3,0,3.0,110.55371900826447,15494.335833333344,0.0,0.0,0,139.228,159.0120481927711
169,7,3,0,3.0,102.52671755725191,15497.38500000001,0.0,0.0,4,123.167,214.05
170,7,3,0,3.0,111.92436974789916,15495.54472222223,0.0,0.0,8,133.955,185.63888888888889
171,7,3,0,3.0,101.64615384615385,15494.123055555563,0.0,0.0,9,128.88,242.83636363636364
172,8,3,1,3.0,163.34567901234567,15921.179444444453,0.0,0.0,3,138.312,104.08527131782945
173,8,3,1,3.0,175.42666666666668,15916.63194444445,0.0,0.0,6,149.145,92.60689655172413
174,8,3,0,3.0,166.5125,15919.973333333342,0.0,0.0,0,139.228,110.55371900826447
175,8,3,0,3.0,168.4805194805195,15919.6488888889,0.0,0.0,4,123.167,102.52671755725191
176,8,3,0,3.0,156.78823529411764,15921.738888888896,0.0,0.0,8,133.955,111.92436974789916
177,8,3,0,3.0,182.4794520547945,15915.772222222231,0.0,0.0,9,128.88,101.64615384615385
178,9,3,1,3.0,134.62626262626262,16348.347777777784,0.0,0.0,3,138.312,163.34567901234567
179,9,3,1,3.0,131.51960784313727,16346.40805555556,0.0,0.0,6,149.145,175.42666666666668
180,9,3,0,3.0,194.52173913043478,16347.286666666674,0.0,0.0,0,139.228,166.5125
181,9,3,0,3.0,185.09859154929578,16347.2313888889,0.0,0.0,4,123.167,168.4805194805195
182,9,3,0,3.0,174.3896103896104,16346.167500000009,0.0,0.0,8,133.955,156.78823529411764
183,9,3,0,3.0,211.93650793650792,16343.067500000008,0.0,0.0,9,128.88,182.4794520547945
184,10,3,1,3.0,143.90322580645162,16771.607500000006,0.0,0.0,3,138.312,134.62626262626262
185,10,3,1,3.0,143.86021505376345,16770.108333333337,0.0,0.0,6,149.145,131.51960784313727
186,10,3,0,3.0,129.06796116504853,16770.851111111122,0.0,0.0,0,139.228,194.52173913043478
187,10,3,0,3.0,130.88118811881188,16771.644166666672,0.0,0.0,4,123.167,185.09859154929578
188,10,3,0,3.0,131.8019801980198,16772.4913888889,0.0,0.0,8,133.955,174.3896103896104
189,10,3,0,3.0,140.50526315789475,16770.917777777788,0.0,0.0,9,128.88,211.93650793650792
190,11,3,1,3.0,120.8,17195.24222222223,0.0,0.0,3,138.312,143.90322580645162
191,11,3,1,3.0,111.03361344537815,17194.56138888889,0.0,0.0,6,149.145,143.86021505376345
192,11,3,0,3.0,99.13432835820896,17195.603055555566,0.0,0.0,0,139.228,129.06796116504853
193,11,3,0,3.0,139.1505376344086,17197.26444444445,0.0,0.0,4,123.167,130.88118811881188
194,11,3,0,3.0,111.75630252100841,17197.548611111117,0.0,0.0,8,133.955,131.8019801980198
195,11,3,0,3.0,123.4074074074074,17191.631944444453,0.0,0.0,9,128.88,140.50526315789475
196,12,3,1,3.0,126.19811320754717,17622.227777777785,0.0,0.0,3,138.312,120.8
197,12,3,1,3.0,110.95798319327731,17612.984444444446,0.0,0.0,6,149.145,111.03361344537815
198,12,3,0,3.0,130.61764705882354,17617.73361111112,0.0,0.0,0,139.228,99.13432835820896
199,12,3,0,3.0,155.98823529411766,17622.398333333338,0.0,0.0,4,123.167,139.1505376344086
200,12,3,0,3.0,123.88785046728972,17616.527777777785,0.0,0.0,8,133.955,111.75630252100841
201,12,3,0,3.0,111.3,17619.15722222223,0.0,0.0,9,128.88,123.4074074074074
202,13,3,1,3.0,162.54545454545453,17958.087500000012,0.0,0.0,3,138.312,126.19811320754717
203,13,3,1,3.0,158.4179104477612,17948.869722222225,0.0,0.0,6,149.145,110.95798319327731
204,13,3,0,1.0,77.9090909090909,17936.865555555556,1.0,0.0,1,113.707,190.73684210526315
205,13,3,0,1.0,79.9,17926.403055555576,1.0,0.0,2,117.247,191.74137931034483
206,13,3,0,1.0,77.9090909090909,17925.98611111112,1.0,0.0,5,108.165,193.55172413793105
207,13,3,0,3.0,135.33766233766235,17950.621944444458,0.0,0.0,0,139.228,130.61764705882354
208,13,3,0,3.0,165.2622950819672,17949.172500000008,0.0,0.0,4,123.167,155.98823529411766
209,13,3,0,3.0,122.66666666666667,17955.55583333334,0.0,0.0,8,133.955,123.88785046728972
210,13,3,0,3.0,79.90076335877863,17955.120277777787,0.0,0.0,9,128.88,111.3
211,1,4,1,4.0,258.53846153846155,19313.579166666677,0.0,0.0,3,84.335,162.54545454545453
212,1,4,0,4.0,191.61111111111111,19314.8438888889,0.0,0.0,0,116.772,135.33766233766235
213,1,4,0,4.0,257.6923076923077,19320.2438888889,0.0,0.0,4,83.829,165.2622950819672
214,1,4,0,4.0,260.4074074074074,19317.63166666668,0.0,0.0,7,83.553,190.01724137931035
215,1,4,0,4.0,165.73170731707316,19318.576944444456,0.0,0.0,8,131.523,122.66666666666667
216,1,4,0,4.0,232.96666666666667,19313.06861111112,0.0,0.0,9,112.189,79.90076335877863
217,1,4,0,5.0,47.01398601398601,19320.336944444454,1.0,0.0,2,138.668,79.9
218,2,4,1,4.0,217.82258064516128,19742.863055555565,0.0,0.0,3,84.335,258.53846153846155
219,2,4,0,4.0,155.2325581395349,19743.350833333345,0.0,0.0,0,116.772,191.61111111111111
220,2,4,0,4.0,220.72413793103448,19742.3663888889,0.0,0.0,4,83.829,257.6923076923077
221,2,4,0,4.0,222.15254237288136,19734.559722222235,0.0,0.0,7,83.553,260.4074074074074
222,2,4,0,4.0,133.69,19741.699166666676,0.0,0.0,8,131.523,165.73170731707316
223,2,4,0,4.0,172.56410256410257,19742.229722222233,0.0,0.0,9,112.189,232.96666666666667
224,2,4,0,5.0,80.0,19443.870277777787,1.0,0.0,2,138.668,47.01398601398601
225,3,4,1,4.0,269.1020408163265,20162.935000000012,0.0,0.0,3,84.335,217.82258064516128
226,3,4,0,4.0,169.57692307692307,20163.9488888889,0.0,0.0,0,116.772,155.2325581395349
227,3,4,0,4.0,268.0612244897959,20168.414444444454,0.0,0.0,4,83.829,220.72413793103448
228,3,4,0,4.0,269.3958333333333,20166.3163888889,0.0,0.0,7,83.553,222.15254237288136
229,3,4,0,4.0,146.54945054945054,20170.008611111123,0.0,0.0,8,131.523,133.69
230,3,4,0,4.0,207.328125,20162.42111111112,0.0,0.0,9,112.189,172.56410256410257
231,4,4,1,4.0,201.82089552238807,20594.16000000001,0.0,0.0,3,84.335,269.1020408163265
232,4,4,0,4.0,135.53535353535352,20594.126666666678,0.0,0.0,0,116.772,169.57692307692307
233,4,4,0,4.0,206.0,20591.51000000001,0.0,0.0,4,83.829,268.0612244897959
234,4,4,0,4.0,198.63636363636363,20593.630833333344,0.0,0.0,7,83.553,269.3958333333333
235,4,4,0,4.0,125.40566037735849,20591.12000000001,0.0,0.0,8,131.523,146.54945054945054
236,4,4,0,4.0,168.9125,20593.875555555565,0.0,0.0,9,112.189,207.328125
237,5,4,1,4.0,242.38888888888889,21014.237777777787,0.0,0.0,3,84.335,201.82089552238807
238,5,4,0,4.0,171.88311688311688,21017.07666666668,0.0,0.0,0,116.772,135.53535353535352
239,5,4,0,4.0,241.0,21013.664166666676,0.0,0.0,4,83.829,206.0
240,5,4,0,4.0,246.98076923076923,21007.993888888897,0.0,0.0,7,83.553,198.63636363636363
241,5,4,0,4.0,132.86138613861385,21019.298333333343,0.0,0.0,8,131.523,125.40566037735849
242,5,4,0,4.0,168.39743589743588,21013.238611111123,0.0,0.0,9,112.189,168.9125
243,6,4,1,4.0,311.0232558139535,21439.443333333344,0.0,0.0,3,84.335,242.38888888888889
244,6,4,0,4.0,196.27941176470588,21442.698055555567,0.0,0.0,0,116.772,171.88311688311688
245,6,4,0,4.0,310.0,21442.675833333346,0.0,0.0,4,83.829,241.0
246,6,4,0,4.0,312.1190476190476,21441.548055555566,0.0,0.0,7,83.553,246.98076923076923
247,6,4,0,4.0,215.9344262295082,21437.4613888889,0.0,0.0,8,131.523,132.86138613861385
248,6,4,0,4.0,224.40677966101694,21437.275555555567,0.0,0.0,9,112.189,168.39743589743588
249,7,4,1,4.0,163.30864197530863,21859.623888888902,0.0,0.0,3,84.335,311.0232558139535
250,7,4,0,4.0,125.06542056074767,21867.645555555566,0.0,0.0,0,116.772,196.27941176470588
251,7,4,0,4.0,161.2375,21865.682777777787,0.0,0.0,4,83.829,310.0
252,7,4,0,4.0,164.4125,21862.622500000012,0.0,0.0,7,83.553,312.1190476190476
253,7,4,0,4.0,123.47222222222223,21865.70277777779,0.0,0.0,8,131.523,215.9344262295082
254,7,4,0,4.0,129.85576923076923,21865.83000000001,0.0,0.0,9,112.189,224.40677966101694
255,8,4,1,4.0,254.49056603773585,22290.723333333346,0.0,0.0,3,84.335,163.30864197530863
256,8,4,0,4.0,185.77142857142857,22286.515277777788,0.0,0.0,0,116.772,125.06542056074767
257,8,4,0,4.0,256.28,22281.684166666677,0.0,0.0,4,83.829,161.2375
258,8,4,0,4.0,261.36,22285.392500000013,0.0,0.0,7,83.553,164.4125
259,8,4,0,4.0,162.6341463414634,22292.32777777779,0.0,0.0,8,131.523,123.47222222222223
260,8,4,0,4.0,199.8030303030303,22288.030277777787,0.0,0.0,9,112.189,129.85576923076923
261,9,4,1,4.0,297.3636363636364,22714.53555555557,0.0,0.0,3,84.335,254.49056603773585
262,9,4,0,4.0,232.0344827586207,22711.429166666676,0.0,0.0,0,116.772,185.77142857142857
263,9,4,0,4.0,299.8,22716.768888888902,0.0,0.0,4,83.829,256.28
264,9,4,0,4.0,301.2142857142857,22710.040833333347,0.0,0.0,7,83.553,261.36
265,9,4,0,4.0,128.47115384615384,22716.61000000001,0.0,0.0,8,131.523,162.6341463414634
266,9,4,0,4.0,197.02941176470588,22717.51222222223,0.0,0.0,9,112.189,199.8030303030303
267,10,4,1,4.0,217.27868852459017,23142.221944444456,0.0,0.0,3,84.335,297.3636363636364
268,10,4,0,4.0,154.8735632183908,23141.865833333344,0.0,0.0,0,116.772,232.0344827586207
269,10,4,0,4.0,219.17241379310346,23129.7038888889,0.0,0.0,4,83.829,299.8
270,10,4,0,4.0,223.01694915254237,23137.58027777779,0.0,0.0,7,83.553,301.2142857142857
271,10,4,0,4.0,137.90625,23136.24861111112,0.0,0.0,8,131.523,128.47115384615384
272,10,4,0,4.0,144.78021978021977,23132.7163888889,0.0,0.0,9,112.189,197.02941176470588
273,11,4,1,4.0,182.0,23565.19694444446,0.0,0.0,3,84.335,217.27868852459017
274,11,4,0,4.0,129.80582524271844,23565.821944444455,0.0,0.0,0,116.772,154.8735632183908
275,11,4,0,4.0,181.0958904109589,23562.654166666678,0.0,0.0,4,83.829,219.17241379310346
276,11,4,0,4.0,182.29166666666666,23565.730277777788,0.0,0.0,7,83.553,223.01694915254237
277,11,4,0,4.0,128.4857142857143,23566.653055555566,0.0,0.0,8,131.523,137.90625
278,11,4,0,4.0,129.16504854368932,23562.73555555557,0.0,0.0,9,112.189,144.78021978021977
279,12,4,1,4.0,204.52307692307693,23985.761111111126,0.0,0.0,3,84.335,182.0
280,12,4,0,4.0,146.72222222222223,23987.268333333344,0.0,0.0,0,116.772,129.80582524271844
281,12,4,0,4.0,206.44444444444446,23989.17611111112,0.0,0.0,4,83.829,181.0958904109589
282,12,4,0,4.0,206.44262295081967,23984.504444444454,0.0,0.0,7,83.553,182.29166666666666
283,12,4,0,4.0,145.24175824175825,23991.21083333334,0.0,0.0,8,131.523,128.4857142857143
284,12,4,0,4.0,143.9784946236559,23988.80111111113,0.0,0.0,9,112.189,129.16504854368932
285,13,4,1,1.0,52.733333333333334,24295.09222222223,1.0,0.0,6,93.397,158.4179104477612
286,13,4,1,4.0,185.6551724137931,24326.220833333347,0.0,0.0,3,84.335,204.52307692307693
287,13,4,0,4.0,174.03333333333333,24319.351944444454,0.0,0.0,0,116.772,146.72222222222223
288,13,4,0,4.0,192.76785714285714,24336.28833333334,0.0,0.0,4,83.829,206.44444444444446
289,13,4,0,4.0,187.53703703703704,24324.321944444455,0.0,0.0,7,83.553,206.44262295081967
290,13,4,0,4.0,168.95,24322.037500000013,0.0,0.0,8,131.523,145.24175824175825
291,13,4,0,4.0,160.57575757575756,24324.898888888907,0.0,0.0,9,112.189,143.9784946236559
292,1,5,0,5.0,259.2962962962963,25687.403888888904,0.0,0.0,0,83.322,174.03333333333333
293,1,5,0,5.0,259.74074074074076,25686.812222222237,0.0,0.0,8,83.747,168.95
294,1,5,0,5.0,256.85185185185185,25683.772222222236,0.0,0.0,9,84.664,160.57575757575756
295,1,5,0,6.0,259.1923076923077,25678.70472222224,0.0,0.0,1,82.845,77.9090909090909
296,1,5,0,6.0,259.1111111111111,25689.404722222236,0.0,0.0,2,83.577,80.0
297,1,5,0,6.0,258.0,25689.181666666682,0.0,0.0,5,83.117,77.9090909090909
298,2,5,0,5.0,220.96610169491527,26114.266111111127,0.0,0.0,0,83.322,259.2962962962963
299,2,5,0,5.0,219.8,26101.992500000015,0.0,0.0,8,83.747,259.74074074074076
300,2,5,0,5.0,217.52459016393442,26101.47472222224,0.0,0.0,9,84.664,256.85185185185185
301,2,5,0,6.0,225.05,26108.778888888904,0.0,0.0,1,82.845,259.1923076923077
302,2,5,0,6.0,220.46666666666667,26106.08055555557,0.0,0.0,2,83.577,259.1111111111111
303,2,5,0,6.0,222.4406779661017,26109.478611111128,0.0,0.0,5,83.117,258.0
304,3,5,0,5.0,269.9387755102041,26534.37666666668,0.0,0.0,0,83.322,220.96610169491527
305,3,5,0,5.0,268.3673469387755,26530.95944444446,0.0,0.0,8,83.747,219.8
306,3,5,0,5.0,266.98,26531.117222222238,0.0,0.0,9,84.664,217.52459016393442
307,3,5,0,6.0,272.0,26534.996388888903,0.0,0.0,1,82.845,225.05
308,3,5,0,6.0,269.0816326530612,26530.51055555557,0.0,0.0,2,83.577,220.46666666666667
309,3,5,0,6.0,270.66,26539.150833333348,0.0,0.0,5,83.117,222.4406779661017
310,4,5,0,5.0,210.30645161290323,26958.69944444446,0.0,0.0,0,83.322,269.9387755102041
311,4,5,0,5.0,209.9206349206349,26962.77694444446,0.0,0.0,8,83.747,268.3673469387755
312,4,5,0,5.0,202.29850746268656,26963.77750000002,0.0,0.0,9,84.664,266.98
313,4,5,0,6.0,210.93650793650792,26959.12972222224,0.0,0.0,1,82.845,272.0
314,4,5,0,6.0,210.78125,26959.19444444446,0.0,0.0,2,83.577,269.0816326530612
315,4,5,0,6.0,208.77777777777777,26960.33527777779,0.0,0.0,5,83.117,270.66
316,5,5,0,5.0,239.0,27388.810000000016,0.0,0.0,0,83.322,210.30645161290323
317,5,5,0,5.0,238.2037037037037,27383.328888888904,0.0,0.0,8,83.747,209.9206349206349
318,5,5,0,5.0,243.88888888888889,27388.055000000015,0.0,0.0,9,84.664,202.29850746268656
319,5,5,0,6.0,243.1851851851852,27378.257777777795,0.0,0.0,1,82.845,210.93650793650792
320,5,5,0,6.0,238.56363636363636,27377.12194444446,0.0,0.0,2,83.577,210.78125
321,5,5,0,6.0,241.4181818181818,27384.113055555572,0.0,0.0,5,83.117,208.77777777777777
322,6,5,0,5.0,310.6666666666667,27813.29694444446,0.0,0.0,0,83.322,239.0
323,6,5,0,5.0,310.42857142857144,27807.683888888903,0.0,0.0,8,83.747,238.2037037037037
324,6,5,0,5.0,310.74418604651163,27810.94055555557,0.0,0.0,9,84.664,243.88888888888889
325,6,5,0,6.0,311.3488372093023,27808.828333333353,0.0,0.0,1,82.845,243.1851851851852
326,6,5,0,6.0,311.9767441860465,27813.579444444462,0.0,0.0,2,83.577,238.56363636363636
327,6,5,0,6.0,311.35714285714283,27811.087777777793,0.0,0.0,5,83.117,241.4181818181818
328,7,5,0,5.0,166.22784810126583,28237.268055555574,0.0,0.0,0,83.322,310.6666666666667
329,7,5,0,5.0,166.1125,28228.805555555573,0.0,0.0,8,83.747,310.42857142857144
330,7,5,0,5.0,161.7283950617284,28236.79583333335,0.0,0.0,9,84.664,310.74418604651163
331,7,5,0,6.0,165.75,28236.14861111113,0.0,0.0,1,82.845,311.3488372093023
332,7,5,0,6.0,163.45,28231.65555555557,0.0,0.0,2,83.577,311.9767441860465
333,7,5,0,6.0,164.06172839506172,28235.425000000014,0.0,0.0,5,83.117,311.35714285714283
334,8,5,0,5.0,251.6346153846154,28651.664166666684,0.0,0.0,0,83.322,166.22784810126583
335,8,5,0,5.0,250.57692307692307,28654.847500000014,0.0,0.0,8,83.747,166.1125
336,8,5,0,5.0,255.64705882352942,28662.82305555557,0.0,0.0,9,84.664,161.7283950617284
337,8,5,0,6.0,256.88461538461536,28662.930555555577,0.0,0.0,1,82.845,165.75
338,8,5,0,6.0,252.34615384615384,28659.985555555573,0.0,0.0,2,83.577,163.45
339,8,5,0,6.0,255.6153846153846,28655.576666666682,0.0,0.0,5,83.117,164.06172839506172
340,9,5,0,5.0,303.06976744186045,29078.78111111113,0.0,0.0,0,83.322,251.6346153846154
341,9,5,0,5.0,305.27906976744185,29083.85861111113,0.0,0.0,8,83.747,250.57692307692307
342,9,5,0,5.0,300.9318181818182,29087.536944444462,0.0,0.0,9,84.664,255.64705882352942
343,9,5,0,6.0,306.30232558139534,29084.228611111135,0.0,0.0,1,82.845,256.88461538461536
344,9,5,0,6.0,306.76190476190476,29081.119166666685,0.0,0.0,2,83.577,252.34615384615384
345,9,5,0,6.0,298.3777777777778,29087.492222222238,0.0,0.0,5,83.117,255.6153846153846
346,10,5,0,5.0,218.68333333333334,29506.60250000002,0.0,0.0,0,83.322,303.06976744186045
347,10,5,0,5.0,218.81034482758622,29496.722500000018,0.0,0.0,8,83.747,305.27906976744185
348,10,5,0,5.0,215.7,29511.510000000017,0.0,0.0,9,84.664,300.9318181818182
349,10,5,0,6.0,221.53333333333333,29501.933611111137,0.0,0.0,1,82.845,306.30232558139534
350,10,5,0,6.0,217.04918032786884,29510.61750000002,0.0,0.0,2,83.577,306.76190476190476
351,10,5,0,6.0,220.86885245901638,29512.065555555568,0.0,0.0,5,83.117,298.3777777777778
352,11,5,0,5.0,181.95833333333334,29933.377222222247,0.0,0.0,0,83.322,218.68333333333334
353,11,5,0,5.0,192.52857142857144,29930.55750000002,0.0,0.0,8,83.747,218.81034482758622
354,11,5,0,5.0,181.74647887323943,29935.12527777779,0.0,0.0,9,84.664,215.7
355,11,5,0,6.0,190.44285714285715,29931.23944444447,0.0,0.0,1,82.845,221.53333333333333
356,11,5,0,6.0,185.77142857142857,29929.931388888905,0.0,0.0,2,83.577,217.04918032786884
357,11,5,0,6.0,185.72857142857143,29936.43472222223,0.0,0.0,5,83.117,220.86885245901638
358,12,5,0,5.0,207.63492063492063,30357.231666666692,0.0,0.0,0,83.322,181.95833333333334
359,12,5,0,5.0,197.92424242424244,30357.0427777778,0.0,0.0,8,83.747,192.52857142857144
360,12,5,0,5.0,205.45454545454547,30360.376388888904,0.0,0.0,9,84.664,181.74647887323943
361,12,5,0,6.0,204.04615384615386,30351.22583333336,0.0,0.0,1,82.845,190.44285714285715
362,12,5,0,6.0,203.8,30350.600000000013,0.0,0.0,2,83.577,185.77142857142857
363,12,5,0,6.0,209.04761904761904,30352.036944444455,0.0,0.0,5,83.117,185.72857142857143
364,13,5,1,1.0,80.0,30645.650833333348,1.0,0.0,3,95.946,185.6551724137931
365,13,5,0,5.0,190.16981132075472,30692.265277777802,0.0,0.0,0,83.322,207.63492063492063
366,13,5,0,5.0,193.75,30714.23388888891,0.0,0.0,8,83.747,197.92424242424244
367,13,5,0,5.0,178.67796610169492,30701.62027777779,0.0,0.0,9,84.664,205.45454545454547
368,13,5,0,6.0,191.27586206896552,30701.491944444475,0.0,0.0,1,82.845,204.04615384615386
369,13,5,0,6.0,192.85714285714286,30702.846111111125,0.0,0.0,2,83.577,203.8
370,13,5,0,6.0,190.67857142857142,30694.44750000001,0.0,0.0,5,83.117,209.04761904761904
371,13,6,0,1.0,79.6,37024.841111111135,1.0,0.0,0,105.108,190.16981132075472
372,13,6,0,1.0,79.9,37033.15138888891,1.0,0.0,8,110.903,193.75
373,13,6,0,1.0,70.27272727272727,37019.160000000025,1.0,0.0,9,114.326,178.67796610169492
374,13,6,0,4.0,59.5,37045.316111111126,1.0,0.0,1,106.646,191.27586206896552
375,13,6,0,4.0,78.0,37023.96555555557,1.0,0.0,2,112.483,192.85714285714286
376,13,6,0,4.0,64.23076923076923,37029.143611111125,1.0,0.0,5,103.735,190.67857142857142
377,1,7,1,3.0,260.5925925925926,38426.360833333354,0.0,0.0,7,83.729,187.53703703703704
378,1,7,0,3.0,257.4230769230769,38415.78638888891,0.0,0.0,6,83.867,52.733333333333334
379,2,7,1,3.0,221.25,38845.1902777778,0.0,0.0,7,83.729,260.5925925925926
380,2,7,0,3.0,219.38333333333333,38846.60250000002,0.0,0.0,6,83.867,257.4230769230769
381,3,7,1,3.0,270.42857142857144,39271.36972222225,0.0,0.0,7,83.729,221.25
382,3,7,0,3.0,267.9,39270.73972222224,0.0,0.0,6,83.867,219.38333333333333
383,4,7,1,3.0,203.96969696969697,39700.25472222224,0.0,0.0,7,83.729,270.42857142857144
384,4,7,0,3.0,206.21875,39700.500555555576,0.0,0.0,6,83.867,267.9
385,5,7,1,3.0,240.78181818181818,40117.810555555574,0.0,0.0,7,83.729,203.96969696969697
386,5,7,0,3.0,238.59259259259258,40120.8477777778,0.0,0.0,6,83.867,206.21875
387,6,7,1,3.0,312.2857142857143,40537.38833333335,0.0,0.0,7,83.729,240.78181818181818
388,6,7,0,3.0,308.5238095238095,40533.6352777778,0.0,0.0,6,83.867,238.59259259259258
389,7,7,1,3.0,166.96341463414635,40973.9352777778,0.0,0.0,7,83.729,312.2857142857143
390,7,7,0,3.0,168.62962962962962,40977.05388888891,0.0,0.0,6,83.867,308.5238095238095
391,8,7,1,3.0,259.3269230769231,41399.43361111113,0.0,0.0,7,83.729,166.96341463414635
392,8,7,0,3.0,253.94230769230768,41399.29416666669,0.0,0.0,6,83.867,168.62962962962962
393,9,7,1,3.0,301.59090909090907,41824.645277777796,0.0,0.0,7,83.729,259.3269230769231
394,9,7,0,3.0,295.70454545454544,41826.513611111135,0.0,0.0,6,83.867,253.94230769230768
395,10,7,1,3.0,218.8,42244.32555555557,0.0,0.0,7,83.729,301.59090909090907
396,10,7,0,3.0,217.58333333333334,42249.524722222246,0.0,0.0,6,83.867,295.70454545454544
397,11,7,1,3.0,182.45945945945945,42672.288055555575,0.0,0.0,7,83.729,218.8
398,11,7,0,3.0,183.34246575342465,42674.59333333335,0.0,0.0,6,83.867,217.58333333333334
399,12,7,1,3.0,204.55384615384617,43095.28305555557,0.0,0.0,7,83.729,182.45945945945945
400,12,7,0,3.0,205.09230769230768,43100.18722222224,0.0,0.0,6,83.867,183.34246575342465
401,13,7,1,3.0,186.89473684210526,43431.580000000016,0.0,0.0,7,83.729,204.55384615384617
402,13,7,0,1.0,80.27272727272727,43412.43388888892,1.0,0.0,4,90.058,192.76785714285714
403,13,7,0,3.0,193.65454545454546,43438.38750000001,0.0,0.0,6,83.867,205.09230769230768
404,1,8,1,3.0,262.4230769230769,44794.18111111114,0.0,0.0,0,83.189,79.6
405,1,8,1,3.0,260.96153846153845,44786.24638888892,0.0,0.0,1,83.185,59.5
406,1,8,1,3.0,259.2962962962963,44795.261666666695,0.0,0.0,5,83.246,64.23076923076923
407,1,8,1,4.0,251.77777777777777,44792.8266666667,0.0,0.0,7,140.478,186.89473684210526
408,1,8,0,3.0,261.4230769230769,44792.436944444475,0.0,0.0,8,83.428,79.9
409,1,8,0,3.0,240.71428571428572,44787.756944444474,0.0,0.0,9,106.062,70.27272727272727
410,1,8,0,4.0,260.8888888888889,44798.458611111135,0.0,0.0,3,83.628,80.0
411,1,8,0,9.0,259.61538461538464,44793.16083333336,0.0,0.0,2,83.35,78.0
412,2,8,1,3.0,222.66666666666666,45223.22333333336,0.0,0.0,0,83.189,262.4230769230769
413,2,8,1,3.0,224.65,45218.019166666694,0.0,0.0,1,83.185,260.96153846153845
414,2,8,1,3.0,223.71186440677965,45215.93361111114,0.0,0.0,5,83.246,259.2962962962963
415,2,8,1,4.0,141.1875,45223.15861111114,0.0,0.0,7,140.478,251.77777777777777
416,2,8,0,3.0,219.672131147541,45219.920277777805,0.0,0.0,8,83.428,261.4230769230769
417,2,8,0,3.0,176.0810810810811,45214.62111111114,0.0,0.0,9,106.062,240.71428571428572
418,2,8,0,4.0,218.05084745762713,45214.64555555558,0.0,0.0,3,83.628,260.8888888888889
419,2,8,0,9.0,220.27868852459017,45222.52138888891,0.0,0.0,2,83.35,259.61538461538464
420,3,8,1,3.0,272.40816326530614,45643.910833333364,0.0,0.0,0,83.189,222.66666666666666
421,3,8,1,3.0,272.59183673469386,45641.5202777778,0.0,0.0,1,83.185,224.65
422,3,8,1,3.0,270.54,45645.24250000003,0.0,0.0,5,83.246,223.71186440677965
