,Time,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,LapStartTime,Team,Driver,TrackStatus,IsAccurate,LapStartDate,Piting,LapTime-1
85,0 days 01:44:06.191000,44,88.143,28,2,,,0 days 00:00:17.893000,0 days 00:00:37.785000,0 days 00:00:32.465000,0 days 01:42:55.941000,0 days 01:43:33.726000,0 days 01:44:06.191000,283.0,297.0,218.0,301.0,False,2,15.0,False,0 days 01:42:38.048000,Mercedes,HAM,0.0,True,2021-12-12 13:43:38.058,0.0,87.975
86,0 days 01:45:33.675000,44,87.484,29,2,,,0 days 00:00:17.802000,0 days 00:00:37.703000,0 days 00:00:31.979000,0 days 01:44:23.993000,0 days 01:45:01.696000,0 days 01:45:33.675000,284.0,298.0,218.0,302.0,False,2,16.0,False,0 days 01:44:06.191000,Mercedes,HAM,0.0,True,2021-12-12 13:45:06.201,0.0,88.143
87,0 days 01:47:01.183000,44,87.508,30,2,,,0 days 00:00:17.714000,0 days 00:00:37.633000,0 days 00:00:32.161000,0 days 01:45:51.389000,0 days 01:46:29.022000,0 days 01:47:01.183000,282.0,298.0,218.0,300.0,False,2,17.0,False,0 days 01:45:33.675000,Mercedes,HAM,0.0,True,2021-12-12 13:46:33.685,0.0,87.484
88,0 days 01:48:28.678000,44,87.495,31,2,,,0 days 00:00:17.788000,0 days 00:00:37.728000,0 days 00:00:31.979000,0 days 01:47:18.971000,0 days 01:47:56.699000,0 days 01:48:28.678000,285.0,308.0,219.0,306.0,False,2,18.0,False,0 days 01:47:01.183000,Mercedes,HAM,0.0,True,2021-12-12 13:48:01.193,0.0,87.508
89,0 days 01:49:56.122000,44,87.444,32,2,,,0 days 00:00:17.757000,0 days 00:00:37.702000,0 days 00:00:31.985000,0 days 01:48:46.435000,0 days 01:49:24.137000,0 days 01:49:56.122000,282.0,295.0,219.0,298.0,False,2,19.0,False,0 days 01:48:28.678000,Mercedes,HAM,0.0,True,2021-12-12 13:49:28.688,0.0,87.495
90,0 days 01:51:23.864000,44,87.742,33,2,,,0 days 00:00:17.642000,0 days 00:00:37.863000,0 days 00:00:32.237000,0 days 01:50:13.764000,0 days 01:50:51.627000,0 days 01:51:23.864000,287.0,300.0,220.0,299.0,False,2,20.0,False,0 days 01:49:56.122000,Mercedes,HAM,0.0,True,2021-12-12 13:50:56.132,0.0,87.444
91,0 days 01:52:51.065000,44,87.201,34,2,,,0 days 00:00:17.747000,0 days 00:00:37.458000,0 days 00:00:31.996000,0 days 01:51:41.611000,0 days 01:52:19.069000,0 days 01:52:51.065000,,300.0,218.0,302.0,False,2,21.0,False,0 days 01:51:23.864000,Mercedes,HAM,0.0,True,2021-12-12 13:52:23.874,0.0,87.742
92,0 days 01:54:18.656000,44,87.591,35,2,,,0 days 00:00:17.721000,0 days 00:00:37.689000,0 days 00:00:32.181000,0 days 01:53:08.786000,0 days 01:53:46.475000,0 days 01:54:18.656000,283.0,297.0,219.0,302.0,False,2,22.0,False,0 days 01:52:51.065000,Mercedes,HAM,0.0,True,2021-12-12 13:53:51.075,0.0,87.201
96,0 days 02:00:53.258000,44,86.762,39,2,,,0 days 00:00:17.614000,0 days 00:00:37.403000,0 days 00:00:31.745000,0 days 01:59:44.110000,0 days 02:00:21.513000,0 days 02:00:53.258000,,300.0,220.0,307.0,False,2,26.0,False,0 days 01:59:26.496000,Mercedes,HAM,0.0,True,2021-12-12 14:00:26.506,0.0,87.591
97,0 days 02:02:20.645000,44,87.387,40,2,,,0 days 00:00:17.634000,0 days 00:00:37.484000,0 days 00:00:32.269000,0 days 02:01:10.892000,0 days 02:01:48.376000,0 days 02:02:20.645000,,303.0,220.0,307.0,False,2,27.0,False,0 days 02:00:53.258000,Mercedes,HAM,0.0,True,2021-12-12 14:01:53.268,0.0,86.762
98,0 days 02:03:47.363000,44,86.718,41,2,,,0 days 00:00:17.675000,0 days 00:00:37.365000,0 days 00:00:31.678000,0 days 02:02:38.320000,0 days 02:03:15.685000,0 days 02:03:47.363000,287.0,298.0,219.0,302.0,False,2,28.0,False,0 days 02:02:20.645000,Mercedes,HAM,0.0,True,2021-12-12 14:03:20.655,0.0,87.387
99,0 days 02:05:14.145000,44,86.782,42,2,,,0 days 00:00:17.662000,0 days 00:00:37.532000,0 days 00:00:31.588000,0 days 02:04:05.025000,0 days 02:04:42.557000,0 days 02:05:14.145000,,299.0,218.0,303.0,False,2,29.0,False,0 days 02:03:47.363000,Mercedes,HAM,0.0,True,2021-12-12 14:04:47.373,0.0,86.718
100,0 days 02:06:40.760000,44,86.615,43,2,,,0 days 00:00:17.600000,0 days 00:00:37.290000,0 days 00:00:31.725000,0 days 02:05:31.745000,0 days 02:06:09.035000,0 days 02:06:40.760000,291.0,302.0,218.0,306.0,True,2,30.0,False,0 days 02:05:14.145000,Mercedes,HAM,0.0,True,2021-12-12 14:06:14.155,0.0,86.782
101,0 days 02:08:07.780000,44,87.02,44,2,,,0 days 00:00:17.666000,0 days 00:00:37.535000,0 days 00:00:31.819000,0 days 02:06:58.426000,0 days 02:07:35.961000,0 days 02:08:07.780000,284.0,299.0,219.0,303.0,False,2,31.0,False,0 days 02:06:40.760000,Mercedes,HAM,0.0,True,2021-12-12 14:07:40.770,0.0,86.615
102,0 days 02:09:34.746000,44,86.966,45,2,,,0 days 00:00:17.617000,0 days 00:00:37.334000,0 days 00:00:32.015000,0 days 02:08:25.397000,0 days 02:09:02.731000,0 days 02:09:34.746000,288.0,302.0,218.0,307.0,False,2,32.0,False,0 days 02:08:07.780000,Mercedes,HAM,0.0,True,2021-12-12 14:09:07.790,0.0,87.02
103,0 days 02:11:02.016000,44,87.27,46,2,,,0 days 00:00:17.618000,0 days 00:00:37.341000,0 days 00:00:32.311000,0 days 02:09:52.364000,0 days 02:10:29.705000,0 days 02:11:02.016000,287.0,307.0,218.0,311.0,False,2,33.0,False,0 days 02:09:34.746000,Mercedes,HAM,0.0,True,2021-12-12 14:10:34.756,0.0,86.966
104,0 days 02:12:29.699000,44,87.683,47,2,,,0 days 00:00:17.723000,0 days 00:00:37.400000,0 days 00:00:32.560000,0 days 02:11:19.739000,0 days 02:11:57.139000,0 days 02:12:29.699000,,308.0,216.0,308.0,False,2,34.0,False,0 days 02:11:02.016000,Mercedes,HAM,0.0,True,2021-12-12 14:12:02.026,0.0,87.27
105,0 days 02:13:57.252000,44,87.553,48,2,,,0 days 00:00:17.620000,0 days 00:00:37.444000,0 days 00:00:32.489000,0 days 02:12:47.319000,0 days 02:13:24.763000,0 days 02:13:57.252000,290.0,306.0,213.0,309.0,False,2,35.0,False,0 days 02:12:29.699000,Mercedes,HAM,0.0,True,2021-12-12 14:13:29.709,0.0,87.683
106,0 days 02:15:24.127000,44,86.875,49,2,,,0 days 00:00:17.724000,0 days 00:00:37.522000,0 days 00:00:31.629000,0 days 02:14:14.976000,0 days 02:14:52.498000,0 days 02:15:24.127000,286.0,297.0,220.0,299.0,False,2,36.0,False,0 days 02:13:57.252000,Mercedes,HAM,0.0,True,2021-12-12 14:14:57.262,0.0,87.553
107,0 days 02:16:50.911000,44,86.784,50,2,,,0 days 00:00:17.629000,0 days 00:00:37.369000,0 days 00:00:31.786000,0 days 02:15:41.756000,0 days 02:16:19.125000,0 days 02:16:50.911000,,299.0,220.0,301.0,False,2,37.0,False,0 days 02:15:24.127000,Mercedes,HAM,0.0,True,2021-12-12 14:16:24.137,0.0,86.875
108,0 days 02:18:17.845000,44,86.934,51,2,,,0 days 00:00:17.711000,0 days 00:00:37.544000,0 days 00:00:31.679000,0 days 02:17:08.622000,0 days 02:17:46.166000,0 days 02:18:17.845000,283.0,296.0,221.0,299.0,False,2,38.0,False,0 days 02:16:50.911000,Mercedes,HAM,0.0,True,2021-12-12 14:17:50.921,0.0,86.784
109,0 days 02:19:44.678000,44,86.833,52,2,,,0 days 00:00:17.608000,0 days 00:00:37.407000,0 days 00:00:31.818000,0 days 02:18:35.453000,0 days 02:19:12.860000,0 days 02:19:44.678000,286.0,297.0,220.0,301.0,False,2,39.0,False,0 days 02:18:17.845000,Mercedes,HAM,0.0,True,2021-12-12 14:19:17.855,0.0,86.934
115,0 days 02:32:41.684000,44,89.33,58,2,,,0 days 00:00:17.662000,0 days 00:00:38.725000,0 days 00:00:32.943000,0 days 02:31:30.016000,0 days 02:32:08.741000,0 days 02:32:41.684000,289.0,308.0,156.0,318.0,False,2,45.0,False,0 days 02:31:12.354000,Mercedes,HAM,0.0,False,2021-12-12 14:32:12.364,0.0,86.833
117,0 days 01:05:27.234000,55,90.325,2,1,,,0 days 00:00:18.265000,0 days 00:00:38.790000,0 days 00:00:33.270000,0 days 01:04:15.174000,0 days 01:04:53.964000,0 days 01:05:27.234000,282.0,293.0,211.0,302.0,False,0,5.0,False,0 days 01:03:56.909000,Ferrari,SAI,0.0,True,2021-12-12 13:04:56.919,0.0,90.325
118,0 days 01:06:57.389000,55,90.155,3,1,,,0 days 00:00:18.143000,0 days 00:00:38.554000,0 days 00:00:33.458000,0 days 01:05:45.377000,0 days 01:06:23.931000,0 days 01:06:57.389000,283.0,292.0,211.0,298.0,False,0,6.0,False,0 days 01:05:27.234000,Ferrari,SAI,0.0,True,2021-12-12 13:06:27.244,0.0,90.325
119,0 days 01:08:27.745000,55,90.356,4,1,,,0 days 00:00:18.273000,0 days 00:00:38.757000,0 days 00:00:33.326000,0 days 01:07:15.662000,0 days 01:07:54.419000,0 days 01:08:27.745000,,290.0,212.0,297.0,False,0,7.0,False,0 days 01:06:57.389000,Ferrari,SAI,0.0,True,2021-12-12 13:07:57.399,0.0,90.155
120,0 days 01:09:58.132000,55,90.387,5,1,,,0 days 00:00:18.306000,0 days 00:00:38.742000,0 days 00:00:33.339000,0 days 01:08:46.051000,0 days 01:09:24.793000,0 days 01:09:58.132000,281.0,296.0,211.0,299.0,False,0,8.0,False,0 days 01:08:27.745000,Ferrari,SAI,0.0,True,2021-12-12 13:09:27.755,0.0,90.356
121,0 days 01:11:28.461000,55,90.329,6,1,,,0 days 00:00:18.257000,0 days 00:00:38.698000,0 days 00:00:33.374000,0 days 01:10:16.389000,0 days 01:10:55.087000,0 days 01:11:28.461000,,293.0,212.0,299.0,False,0,9.0,False,0 days 01:09:58.132000,Ferrari,SAI,0.0,True,2021-12-12 13:10:58.142,0.0,90.387
122,0 days 01:12:58.777000,55,90.316,7,1,,,0 days 00:00:18.291000,0 days 00:00:38.791000,0 days 00:00:33.234000,0 days 01:11:46.752000,0 days 01:12:25.543000,0 days 01:12:58.777000,,294.0,211.0,297.0,False,0,10.0,False,0 days 01:11:28.461000,Ferrari,SAI,0.0,True,2021-12-12 13:12:28.471,0.0,90.329
123,0 days 01:14:29.032000,55,90.255,8,1,,,0 days 00:00:18.315000,0 days 00:00:38.614000,0 days 00:00:33.326000,0 days 01:13:17.092000,0 days 01:13:55.706000,0 days 01:14:29.032000,,295.0,211.0,298.0,False,0,11.0,False,0 days 01:12:58.777000,Ferrari,SAI,0.0,True,2021-12-12 13:13:58.787,0.0,90.316
124,0 days 01:15:59.197000,55,90.165,9,1,,,0 days 00:00:18.286000,0 days 00:00:38.737000,0 days 00:00:33.142000,0 days 01:14:47.318000,0 days 01:15:26.055000,0 days 01:15:59.197000,282.0,294.0,212.0,297.0,False,0,12.0,False,0 days 01:14:29.032000,Ferrari,SAI,0.0,True,2021-12-12 13:15:29.042,0.0,90.255
125,0 days 01:17:29.371000,55,90.174,10,1,,,0 days 00:00:18.277000,0 days 00:00:38.761000,0 days 00:00:33.136000,0 days 01:16:17.474000,0 days 01:16:56.235000,0 days 01:17:29.371000,,296.0,211.0,298.0,False,0,13.0,False,0 days 01:15:59.197000,Ferrari,SAI,0.0,True,2021-12-12 13:16:59.207,0.0,90.165
126,0 days 01:18:59.171000,55,89.8,11,1,,,0 days 00:00:18.258000,0 days 00:00:38.626000,0 days 00:00:32.916000,0 days 01:17:47.629000,0 days 01:18:26.255000,0 days 01:18:59.171000,281.0,295.0,211.0,297.0,False,0,14.0,False,0 days 01:17:29.371000,Ferrari,SAI,0.0,True,2021-12-12 13:18:29.381,0.0,90.174
127,0 days 01:20:28.943000,55,89.772,12,1,,,0 days 00:00:18.255000,0 days 00:00:38.675000,0 days 00:00:32.842000,0 days 01:19:17.426000,0 days 01:19:56.101000,0 days 01:20:28.943000,282.0,295.0,210.0,298.0,False,0,15.0,False,0 days 01:18:59.171000,Ferrari,SAI,0.0,True,2021-12-12 13:19:59.181,0.0,89.8
128,0 days 01:21:58.744000,55,89.801,13,1,,,0 days 00:00:18.301000,0 days 00:00:38.645000,0 days 00:00:32.855000,0 days 01:20:47.244000,0 days 01:21:25.889000,0 days 01:21:58.744000,,295.0,212.0,297.0,False,0,16.0,False,0 days 01:20:28.943000,Ferrari,SAI,0.0,True,2021-12-12 13:21:28.953,0.0,89.772
129,0 days 01:23:28.335000,55,89.591,14,1,,,0 days 00:00:18.223000,0 days 00:00:38.658000,0 days 00:00:32.710000,0 days 01:22:16.967000,0 days 01:22:55.625000,0 days 01:23:28.335000,,295.0,211.0,297.0,False,0,17.0,False,0 days 01:21:58.744000,Ferrari,SAI,0.0,True,2021-12-12 13:22:58.754,0.0,89.801
130,0 days 01:24:58.273000,55,89.938,15,1,,,0 days 00:00:18.272000,0 days 00:00:38.799000,0 days 00:00:32.867000,0 days 01:23:46.607000,0 days 01:24:25.406000,0 days 01:24:58.273000,283.0,296.0,210.0,300.0,False,0,18.0,False,0 days 01:23:28.335000,Ferrari,SAI,0.0,True,2021-12-12 13:24:28.345,0.0,89.591
131,0 days 01:26:27.864000,55,89.591,16,1,,,0 days 00:00:18.229000,0 days 00:00:38.613000,0 days 00:00:32.749000,0 days 01:25:16.502000,0 days 01:25:55.115000,0 days 01:26:27.864000,282.0,298.0,211.0,300.0,False,0,19.0,False,0 days 01:24:58.273000,Ferrari,SAI,0.0,True,2021-12-12 13:25:58.283,0.0,89.938
132,0 days 01:27:57.175000,55,89.311,17,1,,,0 days 00:00:18.205000,0 days 00:00:38.475000,0 days 00:00:32.631000,0 days 01:26:46.069000,0 days 01:27:24.544000,0 days 01:27:57.175000,283.0,298.0,212.0,300.0,False,0,20.0,False,0 days 01:26:27.864000,Ferrari,SAI,0.0,True,2021-12-12 13:27:27.874,0.0,89.591
133,0 days 01:29:28.082000,55,90.907,18,1,,,0 days 00:00:18.239000,0 days 00:00:38.670000,0 days 00:00:33.998000,0 days 01:28:15.414000,0 days 01:28:54.084000,0 days 01:29:28.082000,,298.0,209.0,298.0,False,0,21.0,False,0 days 01:27:57.175000,Ferrari,SAI,0.0,True,2021-12-12 13:28:57.185,0.0,89.311
134,0 days 01:31:00.466000,55,91.351,19,1,,0 days 01:30:59.433000,0 days 00:00:18.367000,0 days 00:00:38.912000,0 days 00:00:35.105000,0 days 01:29:46.449000,0 days 01:30:25.361000,0 days 01:31:00.466000,,298.0,,303.0,False,0,22.0,False,0 days 01:29:28.082000,Ferrari,SAI,0.0,False,2021-12-12 13:30:28.092,0.011181589885694492,90.907
135,0 days 01:32:50.894000,55,89.261,20,2,0 days 01:31:21.633000,,0 days 00:00:38.603000,0 days 00:00:38.428000,0 days 00:00:33.397000,0 days 01:31:39.069000,0 days 01:32:17.497000,0 days 01:32:50.894000,284.0,305.0,213.0,304.0,False,2,1.0,True,0 days 01:31:00.466000,Ferrari,SAI,0.0,False,2021-12-12 13:32:00.476,0.19168145760133304,91.351
136,0 days 01:34:20.646000,55,89.752,21,2,,,0 days 00:00:18.178000,0 days 00:00:38.552000,0 days 00:00:33.022000,0 days 01:33:09.072000,0 days 01:33:47.624000,0 days 01:34:20.646000,285.0,299.0,211.0,298.0,False,2,2.0,True,0 days 01:32:50.894000,Ferrari,SAI,0.0,True,2021-12-12 13:33:50.904,0.0,89.261
137,0 days 01:35:50.449000,55,89.803,22,2,,,0 days 00:00:18.157000,0 days 00:00:38.615000,0 days 00:00:33.031000,0 days 01:34:38.803000,0 days 01:35:17.418000,0 days 01:35:50.449000,286.0,299.0,211.0,295.0,False,2,3.0,True,0 days 01:34:20.646000,Ferrari,SAI,0.0,True,2021-12-12 13:35:20.656,0.0,89.752
138,0 days 01:37:20.185000,55,89.736,23,2,,,0 days 00:00:18.120000,0 days 00:00:38.674000,0 days 00:00:32.942000,0 days 01:36:08.569000,0 days 01:36:47.243000,0 days 01:37:20.185000,,300.0,209.0,300.0,False,2,4.0,True,0 days 01:35:50.449000,Ferrari,SAI,0.0,True,2021-12-12 13:36:50.459,0.0,89.803
139,0 days 01:38:49.761000,55,89.576,24,2,,,0 days 00:00:18.154000,0 days 00:00:38.692000,0 days 00:00:32.730000,0 days 01:37:38.339000,0 days 01:38:17.031000,0 days 01:38:49.761000,285.0,301.0,212.0,303.0,False,2,5.0,True,0 days 01:37:20.185000,Ferrari,SAI,0.0,True,2021-12-12 13:38:20.195,0.0,89.736
142,0 days 01:43:18.542000,55,89.666,27,2,,,0 days 00:00:18.036000,0 days 00:00:38.535000,0 days 00:00:33.095000,0 days 01:42:06.912000,0 days 01:42:45.447000,0 days 01:43:18.542000,288.0,300.0,212.0,305.0,False,2,8.0,True,0 days 01:41:48.876000,Ferrari,SAI,0.0,True,2021-12-12 13:42:48.886,0.0,89.576
143,0 days 01:44:48.261000,55,89.719,28,2,,,0 days 00:00:18.216000,0 days 00:00:38.750000,0 days 00:00:32.753000,0 days 01:43:36.758000,0 days 01:44:15.508000,0 days 01:44:48.261000,285.0,300.0,212.0,303.0,False,2,9.0,True,0 days 01:43:18.542000,Ferrari,SAI,0.0,True,2021-12-12 13:44:18.552,0.0,89.666
144,0 days 01:46:17.520000,55,89.259,29,2,,,0 days 00:00:18.075000,0 days 00:00:38.366000,0 days 00:00:32.818000,0 days 01:45:06.336000,0 days 01:45:44.702000,0 days 01:46:17.520000,284.0,301.0,211.0,301.0,False,2,10.0,True,0 days 01:44:48.261000,Ferrari,SAI,0.0,True,2021-12-12 13:45:48.271,0.0,89.719
145,0 days 01:47:46.641000,55,89.121,30,2,,,0 days 00:00:17.919000,0 days 00:00:38.524000,0 days 00:00:32.678000,0 days 01:46:35.439000,0 days 01:47:13.963000,0 days 01:47:46.641000,287.0,301.0,211.0,302.0,False,2,11.0,True,0 days 01:46:17.520000,Ferrari,SAI,0.0,True,2021-12-12 13:47:17.530,0.0,89.259
146,0 days 01:49:16.032000,55,89.391,31,2,,,0 days 00:00:18.135000,0 days 00:00:38.487000,0 days 00:00:32.769000,0 days 01:48:04.776000,0 days 01:48:43.263000,0 days 01:49:16.032000,285.0,300.0,212.0,300.0,False,2,12.0,True,0 days 01:47:46.641000,Ferrari,SAI,0.0,True,2021-12-12 13:48:46.651,0.0,89.121
147,0 days 01:50:45.148000,55,89.116,32,2,,,0 days 00:00:17.926000,0 days 00:00:38.396000,0 days 00:00:32.794000,0 days 01:49:33.958000,0 days 01:50:12.354000,0 days 01:50:45.148000,288.0,302.0,212.0,303.0,False,2,13.0,True,0 days 01:49:16.032000,Ferrari,SAI,0.0,True,2021-12-12 13:50:16.042,0.0,89.391
148,0 days 01:52:14.306000,55,89.158,33,2,,,0 days 00:00:18.051000,0 days 00:00:38.468000,0 days 00:00:32.639000,0 days 01:51:03.199000,0 days 01:51:41.667000,0 days 01:52:14.306000,287.0,300.0,213.0,301.0,False,2,14.0,True,0 days 01:50:45.148000,Ferrari,SAI,0.0,True,2021-12-12 13:51:45.158,0.0,89.116
149,0 days 01:53:43.134000,55,88.828,34,2,,,0 days 00:00:18.055000,0 days 00:00:38.336000,0 days 00:00:32.437000,0 days 01:52:32.361000,0 days 01:53:10.697000,0 days 01:53:43.134000,286.0,301.0,213.0,301.0,False,2,15.0,True,0 days 01:52:14.306000,Ferrari,SAI,0.0,True,2021-12-12 13:53:14.316,0.0,89.158
153,0 days 02:00:22.134000,55,88.292,38,2,,,0 days 00:00:17.966000,0 days 00:00:38.220000,0 days 00:00:32.106000,0 days 01:59:11.808000,0 days 01:59:50.028000,0 days 02:00:22.134000,283.0,296.0,217.0,296.0,False,2,19.0,True,0 days 01:58:53.842000,Ferrari,SAI,0.0,True,2021-12-12 13:59:53.852,0.0,88.828
154,0 days 02:01:50.518000,55,88.384,39,2,,,0 days 00:00:17.939000,0 days 00:00:38.348000,0 days 00:00:32.097000,0 days 02:00:40.073000,0 days 02:01:18.421000,0 days 02:01:50.518000,284.0,293.0,216.0,295.0,False,2,20.0,True,0 days 02:00:22.134000,Ferrari,SAI,0.0,True,2021-12-12 14:01:22.144,0.0,88.292
155,0 days 02:03:18.843000,55,88.325,40,2,,,0 days 00:00:17.907000,0 days 00:00:38.300000,0 days 00:00:32.118000,0 days 02:02:08.425000,0 days 02:02:46.725000,0 days 02:03:18.843000,285.0,294.0,216.0,295.0,False,2,21.0,True,0 days 02:01:50.518000,Ferrari,SAI,0.0,True,2021-12-12 14:02:50.528,0.0,88.384
156,0 days 02:04:47.122000,55,88.279,41,2,,,0 days 00:00:17.873000,0 days 00:00:38.256000,0 days 00:00:32.150000,0 days 02:03:36.716000,0 days 02:04:14.972000,0 days 02:04:47.122000,,295.0,216.0,297.0,False,2,22.0,True,0 days 02:03:18.843000,Ferrari,SAI,0.0,True,2021-12-12 14:04:18.853,0.0,88.325
157,0 days 02:06:15.159000,55,88.037,42,2,,,0 days 00:00:17.863000,0 days 00:00:38.219000,0 days 00:00:31.955000,0 days 02:05:04.985000,0 days 02:05:43.204000,0 days 02:06:15.159000,,294.0,216.0,295.0,False,2,23.0,True,0 days 02:04:47.122000,Ferrari,SAI,0.0,True,2021-12-12 14:05:47.132,0.0,88.279
158,0 days 02:07:43.337000,55,88.178,43,2,,,0 days 00:00:17.942000,0 days 00:00:38.246000,0 days 00:00:31.990000,0 days 02:06:33.101000,0 days 02:07:11.347000,0 days 02:07:43.337000,,294.0,215.0,295.0,False,2,24.0,True,0 days 02:06:15.159000,Ferrari,SAI,0.0,True,2021-12-12 14:07:15.169,0.0,88.037
159,0 days 02:09:10.980000,55,87.643,44,2,,,0 days 00:00:17.858000,0 days 00:00:38.029000,0 days 00:00:31.756000,0 days 02:08:01.195000,0 days 02:08:39.224000,0 days 02:09:10.980000,286.0,296.0,216.0,296.0,False,2,25.0,True,0 days 02:07:43.337000,Ferrari,SAI,0.0,True,2021-12-12 14:08:43.347,0.0,88.178
160,0 days 02:10:38.909000,55,87.929,45,2,,,0 days 00:00:17.849000,0 days 00:00:38.193000,0 days 00:00:31.887000,0 days 02:09:28.829000,0 days 02:10:07.022000,0 days 02:10:38.909000,,295.0,215.0,295.0,False,2,26.0,True,0 days 02:09:10.980000,Ferrari,SAI,0.0,True,2021-12-12 14:10:10.990,0.0,87.643
161,0 days 02:12:06.583000,55,87.674,46,2,,,0 days 00:00:17.855000,0 days 00:00:38.116000,0 days 00:00:31.703000,0 days 02:10:56.764000,0 days 02:11:34.880000,0 days 02:12:06.583000,,296.0,215.0,296.0,False,2,27.0,True,0 days 02:10:38.909000,Ferrari,SAI,0.0,True,2021-12-12 14:11:38.919,0.0,87.929
162,0 days 02:13:34.380000,55,87.797,47,2,,,0 days 00:00:17.857000,0 days 00:00:38.120000,0 days 00:00:31.820000,0 days 02:12:24.440000,0 days 02:13:02.560000,0 days 02:13:34.380000,,296.0,217.0,296.0,False,2,28.0,True,0 days 02:12:06.583000,Ferrari,SAI,0.0,True,2021-12-12 14:13:06.593,0.0,87.674
163,0 days 02:15:02.009000,55,87.629,48,2,,,0 days 00:00:17.810000,0 days 00:00:38.105000,0 days 00:00:31.714000,0 days 02:13:52.190000,0 days 02:14:30.295000,0 days 02:15:02.009000,,298.0,217.0,297.0,False,2,29.0,True,0 days 02:13:34.380000,Ferrari,SAI,0.0,True,2021-12-12 14:14:34.390,0.0,87.797
164,0 days 02:16:29.741000,55,87.732,49,2,,,0 days 00:00:17.795000,0 days 00:00:38.170000,0 days 00:00:31.767000,0 days 02:15:19.804000,0 days 02:15:57.974000,0 days 02:16:29.741000,,296.0,216.0,296.0,False,2,30.0,True,0 days 02:15:02.009000,Ferrari,SAI,0.0,True,2021-12-12 14:16:02.019,0.0,87.629
165,0 days 02:17:57.380000,55,87.639,50,2,,,0 days 00:00:17.838000,0 days 00:00:38.058000,0 days 00:00:31.743000,0 days 02:16:47.579000,0 days 02:17:25.637000,0 days 02:17:57.380000,285.0,296.0,216.0,296.0,False,2,31.0,True,0 days 02:16:29.741000,Ferrari,SAI,0.0,True,2021-12-12 14:17:29.751,0.0,87.732
166,0 days 02:19:24.998000,55,87.618,51,2,,,0 days 00:00:17.843000,0 days 00:00:38.087000,0 days 00:00:31.688000,0 days 02:18:15.223000,0 days 02:18:53.310000,0 days 02:19:24.998000,286.0,296.0,216.0,296.0,True,2,32.0,True,0 days 02:17:57.380000,Ferrari,SAI,0.0,True,2021-12-12 14:18:57.390,0.0,87.639
173,0 days 02:32:44.608000,55,88.879,58,2,,,0 days 00:00:17.968000,0 days 00:00:38.391000,0 days 00:00:32.520000,0 days 02:31:33.697000,0 days 02:32:12.088000,0 days 02:32:44.608000,289.0,301.0,216.0,300.0,False,2,39.0,True,0 days 02:31:15.729000,Ferrari,SAI,0.0,False,2021-12-12 14:32:15.739,0.0,87.618
175,0 days 01:05:30.175000,22,91.494,2,1,,,0 days 00:00:18.477000,0 days 00:00:38.695000,0 days 00:00:34.322000,0 days 01:04:17.158000,0 days 01:04:55.853000,0 days 01:05:30.175000,284.0,298.0,211.0,302.0,False,1,6.0,False,0 days 01:03:58.681000,AlphaTauri,TSU,0.0,True,2021-12-12 13:04:58.691,0.0,91.494
176,0 days 01:07:00.986000,22,90.811,3,1,,,0 days 00:00:18.388000,0 days 00:00:37.924000,0 days 00:00:34.499000,0 days 01:05:48.563000,0 days 01:06:26.487000,0 days 01:07:00.986000,286.0,310.0,210.0,312.0,False,1,7.0,False,0 days 01:05:30.175000,AlphaTauri,TSU,0.0,True,2021-12-12 13:06:30.185,0.0,91.494
177,0 days 01:08:31.640000,22,90.654,4,1,,,0 days 00:00:18.474000,0 days 00:00:38.459000,0 days 00:00:33.721000,0 days 01:07:19.460000,0 days 01:07:57.919000,0 days 01:08:31.640000,285.0,305.0,212.0,306.0,False,1,8.0,False,0 days 01:07:00.986000,AlphaTauri,TSU,0.0,True,2021-12-12 13:08:00.996,0.0,90.811
178,0 days 01:10:02.463000,22,90.823,5,1,,,0 days 00:00:18.336000,0 days 00:00:38.291000,0 days 00:00:34.196000,0 days 01:08:49.976000,0 days 01:09:28.267000,0 days 01:10:02.463000,286.0,299.0,211.0,301.0,False,1,9.0,False,0 days 01:08:31.640000,AlphaTauri,TSU,0.0,True,2021-12-12 13:09:31.650,0.0,90.654
